frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
10,653.3917,653.3644,633.0568,645.3086,591.94135,687.56647,555.18976,767.37396,539.68933,857.37463,579.37897,685.9579,603.2101,720.2822,626.1893,682.2879,651.3918,333.05798,318.92688,324.52692,324.4115,340.83344,391.7433,428.64264,441.59387,536.83826,460.54968,580.99054,574.88617,595.9208,603.7416,620.4217,640.3305,637.7544,0.98372984,0.89579713,0.98398054,0.23074529,0.9644811,0.9848621,0.98003983,0.88322663,0.87275946,0.78987145,0.7913599,0.6361633,0.56596327,0.049123257,0.04029724,0.0060147047,0.0048543513
11,652.0618,652.3725,632.2826,644.45984,591.7096,686.7544,554.4486,766.7841,538.4167,857.60205,577.8011,685.71655,603.20984,717.74866,624.74066,681.17126,652.3013,333.7157,319.95837,324.82666,325.65607,340.44476,392.2583,428.51746,440.7636,537.28204,460.16052,581.0153,575.09064,595.4568,605.8083,620.4018,642.40106,636.6366,0.9831458,0.894501,0.98314404,0.23618993,0.96266246,0.98465216,0.97980046,0.88281286,0.87220275,0.78943294,0.7902193,0.6346212,0.564826,0.048339874,0.03968498,0.0058746934,0.0047596693
12,651.2236,651.60126,631.4326,643.75793,590.54785,686.1994,553.8121,766.98535,538.23016,857.15857,577.9463,686.58484,603.84485,721.25507,626.8624,686.2594,654.1219,333.789,320.0782,324.83777,325.69458,340.20862,392.10632,428.42816,440.15723,537.45245,459.3266,580.18835,575.97656,596.3949,607.31177,621.2588,645.8289,638.65717,0.9827635,0.8925347,0.98265636,0.23139024,0.96155906,0.98451424,0.97888327,0.88482404,0.869259,0.7939179,0.7900325,0.6451237,0.57139593,0.051759005,0.04189363,0.006312251,0.005065292
13,651.2316,651.4216,631.4289,642.88007,590.16583,684.96295,553.36176,766.63617,538.2984,858.0867,579.7566,685.33777,603.2238,719.7826,627.5636,685.1774,654.8624,332.87726,319.26324,323.88977,325.24396,339.5431,391.80823,428.18237,440.00696,538.24585,459.13617,580.5627,577.3254,597.7638,607.25354,620.81006,646.12683,637.82263,0.9824219,0.8882977,0.9824736,0.22109833,0.96203566,0.9841885,0.9782714,0.8833841,0.8673321,0.7925678,0.788743,0.6325292,0.55697405,0.04870203,0.03928113,0.0059277415,0.004736781
14,650.41016,651.16815,630.3003,643.74426,589.0806,684.8436,552.84106,766.46564,538.45044,857.67194,581.1692,685.50214,603.2407,720.1794,629.1565,685.93286,656.9803,332.9041,319.05566,323.63208,324.9585,339.09235,391.60315,428.11353,440.226,538.83765,459.15625,580.3032,576.95264,597.6736,605.7668,620.14404,644.5554,637.45325,0.9841826,0.901021,0.9841564,0.2359103,0.9631509,0.9845866,0.97833073,0.88157314,0.86157894,0.79009557,0.78213954,0.6200279,0.5415527,0.047169983,0.03778088,0.0058276057,0.004636258
15,649.8334,651.0393,629.35986,644.21533,587.36475,684.6127,552.124,765.7701,539.60297,857.83014,584.2695,685.56995,603.12244,718.67035,628.2812,683.75574,657.28394,333.30438,319.02814,323.53027,324.12238,338.03314,391.20837,427.8927,440.32324,540.03564,458.72693,579.56915,578.3563,598.97974,608.94763,622.5649,647.43164,638.7042,0.98502016,0.9069315,0.9850379,0.24102038,0.9637652,0.984796,0.9778069,0.87999415,0.8542924,0.78776467,0.77416354,0.6148144,0.53192604,0.04683602,0.036915958,0.0058226287,0.004578501
16,649.7772,651.0245,629.3836,643.9946,587.1817,684.5543,552.21985,765.6699,539.60876,857.105,583.51544,686.57886,604.26086,719.44824,629.1162,685.2807,658.8111,333.42505,319.281,323.53473,324.4903,337.87244,391.4776,427.74146,440.078,539.7463,458.10754,579.06903,578.17615,598.4634,608.3353,620.7877,647.12134,636.64124,0.98464125,0.90446496,0.984661,0.23668584,0.9632852,0.9844999,0.9773784,0.87944555,0.8538283,0.7883291,0.7753049,0.61162055,0.52874947,0.046547294,0.036682993,0.0058021247,0.004565716
17,649.97705,650.92786,629.4774,643.42444,586.91174,684.4874,552.2044,765.8165,539.4272,857.82336,583.5451,686.6769,604.46075,718.9065,628.7931,684.6105,658.6772,333.30103,319.03796,323.4928,324.04272,337.9284,391.08594,427.80798,439.75946,540.08655,457.40344,578.74963,578.3185,598.69336,608.1985,620.3679,647.1153,635.61206,0.9840048,0.90044713,0.98402053,0.22967482,0.9624755,0.9841988,0.9763913,0.87918836,0.84964305,0.7882743,0.7715831,0.60930854,0.5232701,0.046694785,0.036327243,0.005856037,0.004562497
18,650.59143,650.51447,630.3686,641.082,587.6789,684.34424,551.41705,766.28217,537.6929,857.7375,581.1257,685.2534,602.2719,718.2642,625.60675,683.0414,654.2593,332.40723,318.46997,323.15735,324.20325,338.77417,390.6383,427.54492,438.89478,539.21564,456.8092,579.8971,577.8423,598.0377,609.39105,620.8443,649.584,636.7624,0.98290676,0.88793,0.9834393,0.20857388,0.9644309,0.98404574,0.97762287,0.88108873,0.86361307,0.7903795,0.7861849,0.6212696,0.5431597,0.046417028,0.03707376,0.0056334734,0.0044609606
19,651.21497,650.29456,631.36255,638.6329,588.08923,683.1988,550.64685,765.6841,538.2419,857.07056,582.20374,684.7872,601.86914,717.5164,624.3215,682.1028,653.6334,330.9585,317.50494,321.90887,324.18115,338.35486,390.46393,427.4959,438.08752,539.7958,456.26038,579.8991,578.6274,598.5964,609.6858,619.7074,651.24054,635.4018,0.98075926,0.86991477,0.9815868,0.18596792,0.9641892,0.9834049,0.97658384,0.8813604,0.8635262,0.78985393,0.7862315,0.6203582,0.5406318,0.045621634,0.036109716,0.0054894984,0.004309267
20,650.9312,649.9098,631.151,637.99725,587.82166,682.70026,550.2972,766.1672,537.6016,857.99677,580.2286,684.39453,602.0637,715.5352,625.0889,679.1693,655.14294,331.02844,317.6698,322.06458,324.27338,338.40173,390.49146,427.37976,437.45056,538.84686,456.2196,580.5993,578.061,597.9883,609.715,619.8836,650.68964,635.44446,0.97959065,0.8621708,0.9804935,0.18093127,0.9633851,0.9831166,0.9762484,0.880762,0.86342704,0.7884647,0.7853161,0.6195513,0.54017353,0.045378685,0.035959095,0.005445659,0.0042749047
21,650.2919,649.29297,630.50446,637.53503,587.4006,682.46356,550.00543,765.97424,537.16315,857.6621,579.9172,684.9316,602.46246,716.88727,625.8592,680.726,655.7442,330.99408,317.5141,321.96906,324.1433,338.40637,390.50995,427.7697,437.4264,539.41614,456.1985,580.49915,578.73236,598.89667,609.9204,620.3994,651.77454,636.68195,0.97998357,0.8654747,0.98075014,0.18407711,0.96324706,0.9832343,0.9762007,0.8811351,0.8622902,0.7892631,0.7846818,0.61911356,0.5387599,0.0454925,0.035959005,0.005461514,0.004283905
22,649.7576,648.6819,629.84064,636.9249,586.6305,682.35004,549.5773,766.05347,537.111,858.0863,577.95154,685.32666,602.8071,716.5729,625.24774,679.4838,656.5176,331.62805,317.7412,322.49664,323.67896,338.5694,390.43323,428.0652,437.95947,539.6905,455.7904,581.385,578.6301,599.0022,608.67914,619.76807,649.524,635.7801,0.98019165,0.8674643,0.9808335,0.18732408,0.96304023,0.9834131,0.9763334,0.880828,0.86057997,0.7880743,0.78149897,0.61588216,0.53496385,0.045246392,0.035649538,0.005471796,0.0042841733
23,649.3879,648.63324,629.08746,637.8548,585.85486,682.6037,549.33685,765.5757,537.16296,857.05176,578.87067,685.32513,602.24066,717.33606,624.8963,681.03064,655.3659,331.62897,317.6391,322.58228,323.43402,338.7373,390.27954,427.9408,438.48462,539.556,455.45618,582.0442,579.47217,600.129,608.5738,620.84344,648.9227,637.3287,0.98141515,0.8754797,0.98195547,0.19297913,0.96380997,0.98398435,0.97710025,0.8836756,0.86311483,0.79291326,0.7852104,0.62764114,0.546813,0.047853142,0.037661165,0.0058135986,0.004544914
24,649.203,648.4504,629.1592,637.3062,585.8838,681.94617,548.84265,765.73047,537.2988,857.14795,579.34155,684.5569,601.6595,716.26086,624.2945,680.0751,654.9244,330.88287,317.1347,321.7306,323.29547,337.8177,390.08722,427.3957,437.33313,538.93854,455.002,582.134,578.7156,599.11127,609.50555,621.1239,650.3358,637.8854,0.98098534,0.87171143,0.98164904,0.18889958,0.96393216,0.98382723,0.9770479,0.88339084,0.8644159,0.7927861,0.7866038,0.6295745,0.54968095,0.04791212,0.03783962,0.0057754815,0.0045238733
25,649.1065,648.3535,628.9455,637.1803,585.46704,680.9792,548.61597,764.42395,537.0647,856.2614,579.16907,682.90125,600.19293,715.0727,622.58966,680.2335,651.5308,330.69934,316.91846,321.56476,323.12695,337.76593,389.60693,426.9568,437.30054,538.79926,455.6516,582.1317,578.8657,599.2798,613.5137,625.3181,653.18164,640.8414,0.981154,0.8712567,0.9819759,0.18519744,0.964543,0.9837506,0.97718585,0.88442504,0.86744714,0.794919,0.7908403,0.63809156,0.5595164,0.048172742,0.03816268,0.0056829154,0.0044549406
26,649.1409,647.85693,628.932,635.8341,585.19653,680.8877,548.3628,764.81177,536.7651,856.3016,579.44183,681.983,599.3369,712.6605,620.91455,677.0299,650.2068,330.0788,316.38464,321.25623,322.82623,338.1012,389.68042,427.00745,436.94775,537.7585,455.5337,581.73553,578.4328,598.61505,612.17426,623.37634,652.4634,638.9308,0.9800868,0.8634201,0.981098,0.17763692,0.964223,0.98325276,0.97626984,0.8825277,0.8648415,0.79208493,0.7875999,0.62870777,0.5488527,0.046437174,0.036597848,0.005502522,0.0042912364
27,648.766,647.67084,628.68414,635.7958,585.019,680.2316,548.5352,764.2681,536.92944,856.25,577.1089,681.9978,599.8452,712.2292,620.6949,677.8419,649.96106,330.26776,316.71106,321.35498,323.1125,337.81696,389.37592,426.25964,436.30536,536.7362,455.38916,581.4423,577.4658,597.4059,612.7754,623.68896,652.3457,638.7856,0.9803933,0.86442614,0.9814926,0.17717454,0.96486974,0.9832892,0.9768878,0.8831495,0.8693586,0.79355335,0.7931199,0.6333014,0.5567985,0.04672587,0.037244976,0.005488217,0.00431484
28,648.61847,647.5544,628.5441,635.8489,585.0549,680.17114,548.6746,762.7617,536.7991,854.32983,578.13983,681.68005,599.6314,712.10925,620.9505,677.3352,650.55286,330.11102,316.5274,321.20935,322.8822,337.6626,389.41205,426.1164,437.16364,536.98035,456.20258,580.7274,577.9223,597.77106,611.5114,622.13654,651.6583,637.4733,0.9804271,0.8646764,0.9815286,0.17751753,0.9648781,0.98326516,0.976913,0.8824166,0.8693242,0.7929065,0.7937492,0.62869877,0.55258876,0.046324223,0.037029177,0.005491346,0.0043266118
29,648.432,647.4287,628.2822,636.125,585.04114,680.0423,548.597,762.86633,535.82837,855.00635,576.9808,681.2109,599.34924,711.5557,621.11224,676.7121,650.3729,330.5097,316.7414,321.63812,322.77197,337.95618,389.13007,425.92194,437.20654,536.0954,456.78833,579.8617,576.59717,596.70374,611.44,623.2335,650.7894,638.6269,0.9810811,0.8708819,0.98203075,0.18531045,0.9648644,0.98351985,0.9771017,0.8823381,0.86763155,0.7916541,0.79075193,0.6294135,0.5526026,0.046531886,0.037101656,0.005515218,0.0043381453
30,647.86163,646.999,627.6925,636.42114,584.92206,679.983,548.8004,761.4784,535.7587,854.5463,577.9371,681.3181,599.761,711.37006,621.7102,676.0343,651.9991,331.2851,317.16748,322.3211,322.37506,337.9973,388.94104,425.6433,438.17407,535.8263,456.83667,578.76337,575.93256,596.19934,611.62115,624.116,650.0994,639.3962,0.98138213,0.8753271,0.9821172,0.19381502,0.9640962,0.98379695,0.9773612,0.88247883,0.86668605,0.7915971,0.7894851,0.6344077,0.5576276,0.048428625,0.03862828,0.0057889223,0.0045591593
31,648.11804,646.8609,628.0683,635.4697,585.0302,679.96094,548.2286,761.6838,534.8538,854.0638,575.31537,680.85724,598.9191,710.9452,620.16144,675.3043,650.9022,330.49396,316.5429,321.75018,321.9839,337.79218,388.66718,425.6377,437.83386,536.01855,456.26178,579.0206,576.433,596.65686,611.77716,623.9421,650.4097,638.97705,0.9803136,0.8656807,0.9812799,0.18217772,0.96416754,0.9834689,0.9771795,0.88287234,0.86904407,0.79261696,0.79272693,0.6354168,0.55967945,0.047961712,0.038335323,0.0056862533,0.004478365
32,647.77966,647.1323,627.4125,637.1852,584.6705,680.4175,548.6335,761.8762,535.1754,854.7818,575.75134,681.1253,599.1414,711.1959,620.91516,676.08405,650.95056,331.0774,316.91913,322.18213,322.04175,337.8979,388.59363,425.58557,438.25354,536.1159,456.8136,579.5468,576.3186,596.7987,611.59705,624.9668,648.55444,639.3077,0.98192954,0.87926865,0.9826234,0.19686246,0.9643868,0.98389435,0.977539,0.88263106,0.8665102,0.7917371,0.78869873,0.63273543,0.5558668,0.047560453,0.037916362,0.005680412,0.004470825
33,647.8577,647.12976,627.6197,636.902,585.00085,680.2565,548.54846,761.8918,534.82355,854.83624,574.3536,680.8982,598.86786,710.9926,620.26965,676.1311,650.04083,330.60693,316.66003,321.78735,322.14807,337.73877,388.4806,425.09375,438.0476,535.35657,456.72473,579.6406,575.9061,596.21606,610.5281,623.76666,647.5768,638.4523,0.9819071,0.87801075,0.98259866,0.19536704,0.96476007,0.9840996,0.978151,0.88430417,0.8705009,0.7935474,0.792786,0.6392932,0.5644925,0.04862863,0.038984597,0.0057956576,0.0045785904
34,648.0541,646.9724,628.0189,636.0883,585.482,680.23193,548.35736,761.84894,534.38696,854.7972,574.7844,681.0433,599.10876,712.05493,622.4028,676.0204,653.25055,330.14948,316.27625,321.46344,321.86853,337.61072,388.37366,425.25757,438.29785,536.2309,456.57806,579.7528,576.34924,596.8151,610.0189,623.01953,648.30133,638.4211,0.98112774,0.8726124,0.9818659,0.19083318,0.9643768,0.9838993,0.9775741,0.8828598,0.8670956,0.7902499,0.7881718,0.63134485,0.55442405,0.047386378,0.03780368,0.0056717396,0.0044654906
35,648.1376,647.03394,628.06964,636.203,585.6255,680.088,548.28345,760.96643,533.57336,853.5377,572.8511,680.1504,598.32965,711.16956,621.9378,674.6988,652.9921,330.1366,316.2179,321.5138,321.7317,337.7068,388.13068,424.86798,438.09296,535.08545,456.2177,579.01697,575.61,596.09485,608.4265,621.89984,646.2754,637.3946,0.98137546,0.8745568,0.9821006,0.19252175,0.96458364,0.983954,0.97751343,0.88256955,0.86558187,0.78946185,0.7860305,0.6282275,0.5504716,0.047065616,0.03740582,0.0056727827,0.0044510067
36,647.8287,646.81305,627.4901,636.49396,585.27,680.4636,548.46686,761.73035,533.5352,854.18823,573.0973,679.8157,597.9712,710.3113,621.98346,673.0958,652.4894,330.62665,316.38293,321.98724,321.66577,338.32166,388.3474,425.16467,438.5702,534.4616,456.34784,578.00507,575.6369,596.24097,607.5908,621.8733,644.90314,637.43384,0.98206186,0.88124144,0.9826196,0.20169654,0.96431494,0.98407745,0.9773711,0.8813343,0.86201084,0.7874704,0.78142524,0.6206946,0.54150957,0.045872808,0.036333352,0.005566269,0.0043594837
37,647.4922,646.52515,627.1267,636.4098,585.00385,680.4782,548.352,762.36743,533.7665,854.91174,572.71375,680.14575,598.14746,711.2429,622.11707,674.29004,652.42725,330.8943,316.47333,322.19568,321.5291,338.40515,388.22156,425.5327,438.44177,535.03735,456.05243,578.2846,575.79614,596.6741,608.8474,623.71967,645.8656,639.2671,0.9821464,0.88232374,0.9826067,0.2039913,0.9639148,0.9841374,0.97746146,0.88211405,0.86245644,0.7889774,0.78218627,0.62504274,0.5458657,0.046389192,0.03675592,0.0055845976,0.004377991
38,648.0454,646.42615,627.9299,635.0458,585.92065,680.04663,547.9951,761.82336,532.6631,853.7367,568.5605,680.44385,598.0811,712.8799,621.37415,677.0571,650.9215,329.56104,315.66022,321.344,321.71503,338.67957,387.75458,424.95294,438.10638,534.05554,455.24103,578.33386,574.4414,595.4026,608.27136,623.60425,645.37805,639.71234,0.9809897,0.8712513,0.9816406,0.18950155,0.96445596,0.9839699,0.97777665,0.8849599,0.86894834,0.79196304,0.78935367,0.6375998,0.56117964,0.047554404,0.037871152,0.0056156814,0.0044102967
39,647.7272,646.2059,627.7428,634.9813,585.81555,679.9188,548.0756,762.35925,533.5781,853.95544,571.28656,681.4613,598.9808,717.4864,624.8621,682.92194,653.94995,329.48248,315.65002,321.22687,321.7705,338.43127,387.4228,425.08826,437.01532,534.961,454.3681,579.28937,574.94653,596.2421,609.11255,624.2827,648.1207,641.7204,0.9809805,0.8707973,0.9816244,0.18761179,0.9642538,0.9838654,0.97755444,0.8858774,0.86972463,0.7950618,0.7924231,0.6424384,0.5654911,0.048744857,0.03891036,0.005735457,0.0045172274
40,647.7316,646.05585,627.4763,634.9103,585.62604,680.2838,548.2859,761.9409,533.3078,854.5547,571.57574,680.5597,598.42993,711.98083,622.5093,674.475,651.97266,329.72363,315.62152,321.59808,321.4228,339.05463,387.27307,425.57397,437.42188,535.41406,455.23743,578.98413,574.5333,595.8852,607.7831,623.3213,645.0354,638.61975,0.9809866,0.87267905,0.9815793,0.19320676,0.9640957,0.9838973,0.97745353,0.8827564,0.86521786,0.787714,0.7834996,0.62651557,0.5486047,0.045481533,0.036132514,0.005407542,0.0042431355
41,647.7379,646.18964,627.1989,635.37854,585.0751,680.66046,548.3324,762.2493,533.54926,854.3091,572.5565,681.4354,598.9697,713.20087,623.2635,676.3627,652.2082,329.6787,315.537,321.55322,321.391,339.1546,387.25055,425.43616,437.2823,534.8736,454.84796,578.45245,574.67285,596.0369,608.02264,623.57764,645.39777,638.926,0.9814215,0.87589455,0.9820015,0.19405437,0.96429515,0.98387676,0.97707814,0.88275236,0.8630327,0.7883731,0.78212786,0.6260782,0.54641724,0.045634747,0.03602469,0.005438179,0.0042474866
42,647.4518,645.9453,626.9632,635.28937,585.1031,680.3578,548.3659,762.07605,533.74817,854.0406,572.6739,680.0526,597.7821,711.92126,622.29456,675.02765,651.03864,329.84534,315.6855,321.75513,321.50824,339.36572,387.15326,425.30237,437.2945,534.53503,455.0504,578.19946,574.3403,595.6665,606.0955,621.89636,643.3651,637.42834,0.98142207,0.87697685,0.98189664,0.19716832,0.963742,0.9838291,0.9768839,0.8824426,0.86167777,0.7879061,0.7801058,0.62177026,0.54134136,0.045103222,0.03553179,0.005420834,0.004227817
43,647.344,646.0335,626.76447,635.83606,585.0036,680.70325,548.4107,762.2383,533.4156,854.1931,572.8149,680.1752,597.7609,711.65186,622.01794,674.40356,650.5381,330.09735,315.85486,321.93042,321.5758,339.41162,387.41968,425.2992,437.54187,534.0425,455.7577,578.1716,574.0311,595.271,605.4834,621.39716,642.42065,636.9029,0.98203564,0.88158965,0.98250735,0.20276031,0.9641912,0.9839798,0.9773179,0.88173854,0.8626081,0.78687936,0.78074205,0.6191535,0.5402328,0.04459566,0.03535548,0.0053761005,0.004213989
44,647.57806,646.3745,627.04706,636.21564,584.88885,680.5615,548.57166,761.7137,533.2064,853.5667,572.08014,680.2592,598.2017,713.13086,623.84216,675.4158,652.60034,330.81226,316.36517,322.4651,321.37762,339.11316,387.13977,425.3379,437.12567,534.6467,455.61206,577.81824,574.8204,596.14606,607.1498,622.54553,645.008,638.2599,0.981892,0.8809684,0.98239404,0.2007724,0.9637661,0.9839238,0.97664475,0.88186884,0.8586293,0.78762853,0.7777171,0.62215924,0.54000103,0.046200603,0.03622821,0.0056097507,0.00436303
45,647.2383,646.1802,626.63995,636.3622,584.6625,680.6105,548.5128,762.01086,533.04486,854.3237,570.144,679.6759,597.6117,711.40857,622.34076,673.4161,651.1592,330.8736,316.36224,322.4945,321.26813,339.0606,387.15344,425.0982,437.32507,533.9715,455.70917,577.8859,574.7652,595.95514,606.90125,622.61804,643.6516,637.94604,0.9824006,0.8843565,0.98284376,0.20559525,0.96416354,0.9842187,0.9773977,0.88237107,0.8613837,0.787729,0.77954435,0.6235129,0.54350084,0.04592991,0.036265194,0.0055581927,0.0043445528
46,647.4465,646.3614,627.04956,636.22595,585.063,680.38745,548.47595,761.64636,532.69324,853.87646,569.9062,679.95276,598.0215,711.86523,622.93884,674.74146,652.44763,330.45618,316.2367,322.06366,321.5155,338.65845,387.38873,424.67407,437.2351,533.3249,455.6897,577.53784,574.6542,595.56445,606.33594,621.37067,643.60846,637.06824,0.9819336,0.8808918,0.9824221,0.20110565,0.9639492,0.98395216,0.97701955,0.88196355,0.86114496,0.78768504,0.78015053,0.62062234,0.5404516,0.045482576,0.03589973,0.005508393,0.00430426
47,647.8358,646.74225,627.57227,636.31946,585.4905,680.4285,548.4049,761.6503,532.8234,854.5412,569.15375,679.51086,597.46313,711.2982,621.9985,673.7673,651.7236,330.58057,316.47296,322.13715,321.8562,338.64594,387.3958,424.71442,437.13098,534.0038,456.34515,578.744,575.2167,596.0233,606.8517,621.4695,644.2638,636.95166,0.98115814,0.8762937,0.981632,0.19691053,0.963149,0.9837618,0.9762695,0.88220686,0.85782945,0.7864119,0.77494097,0.62069124,0.5376122,0.045572698,0.035535783,0.00553903,0.0042891204
