frame,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf
10,674.82623,674.10126,658.97815,658.4896,614.1029,694.1633,556.34064,742.18066,499.63788,644.58997,590.9254,665.3369,580.43097,681.69824,595.8416,664.0864,619.03754,338.05286,325.59094,329.19464,334.90027,344.9218,413.9986,417.69153,514.2601,506.17554,530.8593,535.40686,581.4644,586.66986,547.50934,555.2938,607.5619,618.0332,0.9714296,0.7925949,0.97403395,0.19061673,0.9496539,0.9734806,0.9908513,0.8734629,0.97061646,0.878242,0.9615534,0.59424055,0.6792701,0.047860354,0.06841761,0.0058991313,0.007125497
11,675.1903,674.5698,659.1139,659.3483,614.2052,694.4163,556.93976,742.65875,499.47522,646.54266,590.0989,666.6375,582.006,683.8175,598.4014,666.5301,620.58484,338.12988,325.58362,329.28937,334.79395,345.05267,413.8205,417.91504,513.65063,506.04602,530.72095,535.11206,581.1415,586.78235,547.70496,556.4248,606.43994,617.9962,0.97273374,0.8010165,0.97521806,0.19444236,0.950768,0.97400415,0.99105716,0.87425864,0.97080815,0.8787241,0.96182203,0.5995341,0.68405795,0.048964053,0.07004583,0.0060469806,0.0073123276
12,675.2507,674.6786,658.95123,659.8355,614.16254,695.252,557.0759,742.7942,499.77228,645.30444,589.7546,666.59863,581.39795,682.42944,595.87555,665.1178,618.50665,338.14972,325.43988,329.3642,334.54736,345.36566,413.8142,418.06036,514.4991,506.12347,530.8517,535.12463,581.0995,586.74084,546.41376,555.7235,604.9188,617.6247,0.9734531,0.8071549,0.9756797,0.20030788,0.9508524,0.97453856,0.99123466,0.8753638,0.9708735,0.87942576,0.96169484,0.60219973,0.68637246,0.04974571,0.070916474,0.0061722696,0.007446885
13,676.30566,675.22107,659.41736,660.0087,614.128,695.8294,558.0169,742.7301,499.53577,644.7082,588.96014,668.1985,583.0487,684.8599,598.2231,667.3556,617.862,337.62695,324.77844,329.3222,334.07727,346.43903,413.0771,418.24335,514.32745,505.83527,530.66626,534.55396,579.2662,585.4803,545.91486,556.2875,602.3092,615.72156,0.97344494,0.80305874,0.9759899,0.19195,0.95256996,0.9744074,0.99140996,0.87562644,0.9718578,0.87948275,0.96287733,0.60891265,0.69461834,0.05029601,0.07228851,0.006198615,0.007514119
14,676.5714,675.31714,659.6937,659.8929,614.4354,695.69293,558.29755,742.80066,499.5835,644.61304,591.00635,667.66736,582.7808,684.1273,598.27496,666.8591,617.4155,337.51892,324.6474,329.3318,333.95264,346.64062,412.69116,418.1502,514.16833,505.99945,531.0756,535.3713,578.94476,585.2975,544.86176,555.42035,600.9524,614.3775,0.97325397,0.80133486,0.9757923,0.19139498,0.9522818,0.9741986,0.99143815,0.8753704,0.97218966,0.8796679,0.96324337,0.6049837,0.69214416,0.049079448,0.07089737,0.006041944,0.0073479116
15,676.509,675.1182,659.74115,659.5343,614.6004,696.0752,558.25244,742.941,499.74225,644.5784,590.75964,668.3728,583.2106,683.6909,597.2369,665.79724,617.3671,337.8286,324.9068,329.71582,333.9663,346.91748,412.47546,418.2901,514.3161,506.2998,531.1575,534.7744,578.8401,585.25055,543.9659,554.6275,600.6232,614.0687,0.97240597,0.79643166,0.974901,0.19056335,0.9512843,0.9741051,0.991441,0.87560004,0.9722985,0.8795162,0.9632429,0.60617256,0.69362843,0.049520046,0.07152513,0.006109506,0.0074339807
16,677.1242,675.56323,660.617,659.3849,615.32874,695.8227,558.297,743.48926,499.94748,645.2681,592.5934,667.721,582.76373,685.1224,598.75555,667.1202,618.7662,337.93494,325.01318,329.78998,334.02527,346.79816,412.50586,418.35938,513.85114,506.46307,529.98193,534.77466,579.63043,586.1398,544.53235,554.9918,602.4747,615.6227,0.97113657,0.786307,0.97397196,0.18264228,0.95061404,0.9732299,0.9911115,0.8744838,0.97203326,0.8800117,0.96340585,0.5993786,0.6868615,0.048003078,0.06939882,0.005885303,0.007156968
17,677.14844,675.8315,660.5583,659.9673,615.0574,695.5116,558.5806,743.1102,500.2375,646.618,593.0764,669.25366,584.6664,686.8395,600.64636,669.75323,620.5359,338.46863,325.4671,330.1444,334.172,346.63684,412.0146,417.9325,513.07794,506.32312,529.4597,534.91296,578.19904,584.90546,543.22864,553.84406,600.89496,614.18823,0.9721403,0.7916003,0.9750742,0.1830349,0.95197606,0.97341496,0.99131864,0.87446344,0.9726283,0.8805531,0.9642233,0.6023913,0.691224,0.04923737,0.07165983,0.0060830116,0.0074380934
18,676.9694,675.8336,660.47906,660.1653,615.18744,695.28577,558.82477,742.98535,500.26492,647.33887,591.9713,668.62427,584.178,687.2475,600.75104,670.6181,619.8222,338.7044,325.82263,330.3189,334.61255,346.63812,411.63416,417.26874,512.1039,505.50256,528.644,534.0006,577.4141,583.9154,541.6051,551.6867,599.50354,612.0378,0.97189057,0.78926325,0.974818,0.18127131,0.95164996,0.9734031,0.99140954,0.8759824,0.9734162,0.88237417,0.96524006,0.60846657,0.69766194,0.050531328,0.07390848,0.0062553585,0.007683277
19,676.92017,675.8363,660.4345,660.3949,615.3524,695.31354,558.9062,742.4294,499.6768,646.88696,589.45667,667.82446,583.3853,687.107,600.06665,670.0647,618.8448,338.82562,325.85748,330.43475,334.48145,346.64642,411.6958,417.1291,512.265,504.75525,528.75696,533.22266,577.1994,583.6387,541.7333,552.076,598.8745,612.14294,0.9721799,0.7920993,0.97494614,0.18417919,0.95142686,0.9737974,0.9914899,0.8774302,0.973494,0.88323236,0.9652772,0.61460334,0.70247215,0.051865727,0.07562029,0.0064224005,0.007874459
20,676.82446,675.87036,660.26794,660.7002,615.33716,695.51556,558.67883,742.41235,499.36893,646.5595,588.8698,667.7378,583.0451,686.674,599.8262,669.07306,618.6038,338.771,325.807,330.3369,334.57996,346.68195,411.90192,417.35236,512.062,504.6228,528.7986,533.67847,577.80756,584.3181,542.93506,553.7049,599.7148,613.75726,0.97245914,0.79575586,0.97517455,0.18735725,0.95145065,0.97367346,0.99136883,0.8759078,0.97277045,0.88125926,0.9642248,0.60817415,0.6959995,0.04996857,0.07266396,0.0061665773,0.0075416863
21,677.21436,675.8993,660.78375,659.922,615.62317,696.2216,558.5409,742.0108,500.0187,646.30255,587.0256,667.8764,582.32733,686.07,596.04865,666.7857,615.2874,338.49103,325.7552,330.22113,334.7749,346.82977,412.1032,416.88782,512.5548,503.8297,530.0942,533.9375,576.6967,582.50525,540.71643,549.93884,598.01044,609.92017,0.9717015,0.7873593,0.97452855,0.18173426,0.95228726,0.97474563,0.9917865,0.88030016,0.9741361,0.8825731,0.96510017,0.63243586,0.7180492,0.056334466,0.081561536,0.007062882,0.008624047
22,677.08606,675.79114,660.68823,659.91003,615.61816,696.08264,558.7093,741.9332,499.81567,646.05133,586.4841,668.30396,583.1029,685.90546,596.81537,667.1406,616.70715,338.47308,325.6908,330.1861,334.534,346.6275,411.92468,416.7339,512.54675,503.55573,530.0761,533.53955,576.42316,582.3014,540.27814,549.7609,597.24713,609.6498,0.9716164,0.7874321,0.97431475,0.18286988,0.95167005,0.974632,0.9917932,0.88013566,0.97419596,0.8829629,0.9653168,0.63025796,0.71669316,0.055831075,0.081029445,0.006987959,0.008550644
23,677.27325,676.406,660.2794,661.5985,614.94183,696.60284,558.9506,741.98975,499.72403,646.066,586.53326,668.4879,583.04083,686.40625,597.36725,668.3878,616.03577,338.68042,325.6554,330.2968,334.34167,346.79565,411.74652,416.6515,513.1787,503.84314,530.4092,533.8491,576.0426,582.1665,540.64844,551.07446,595.29156,609.11975,0.97416353,0.8070667,0.97664815,0.19323859,0.953351,0.9751346,0.99178183,0.87896836,0.97308236,0.88145953,0.9639774,0.6240319,0.7092044,0.054468393,0.078394264,0.0068701804,0.008347899
24,677.14856,676.43463,660.05804,661.85925,614.6618,696.3929,558.75934,742.2199,499.34747,646.2314,586.6821,667.8274,582.324,685.03625,595.78754,668.49884,614.23376,338.5816,325.57666,330.13232,334.41522,346.7348,411.6225,416.65717,512.7245,504.0147,530.28265,534.6755,576.1652,582.31757,540.7026,551.2716,595.391,609.30475,0.9746461,0.8119695,0.976913,0.19648251,0.9528965,0.9750754,0.99159706,0.87935895,0.9723557,0.88218045,0.9632473,0.62051535,0.70385015,0.053602308,0.07630402,0.006752938,0.008135676
25,676.89557,676.24194,659.6758,662.0268,614.49207,696.0559,559.1191,741.52704,499.22742,645.861,587.6356,667.8519,582.6919,685.2736,596.3656,669.60846,613.51324,338.47284,325.41797,330.07202,334.30945,346.8723,411.31555,416.64917,512.204,503.8932,529.93494,534.41364,575.3887,581.7726,541.2413,552.2873,595.59796,609.91675,0.9753471,0.8169383,0.9776225,0.19936004,0.9535731,0.9749788,0.99166656,0.8786405,0.97264445,0.88220054,0.9636946,0.61796284,0.7029204,0.05235648,0.07506049,0.0065404475,0.007919729
26,676.8669,676.07465,659.55133,661.75745,614.32697,695.58124,559.49316,741.45795,499.06616,645.69116,588.2358,667.3853,582.6809,684.1588,595.41095,669.931,611.5472,338.47266,325.25848,330.1601,334.0288,347.14978,410.88068,416.68964,512.0131,503.92322,529.4666,534.10187,575.0764,581.65735,540.1144,551.60754,594.645,609.3299,0.97511363,0.8151926,0.9774022,0.1970903,0.9528612,0.97426057,0.9914855,0.8776942,0.9726456,0.8831051,0.9641278,0.60979277,0.69636524,0.050406814,0.07245809,0.006275058,0.007605076
27,676.6988,675.95667,659.6195,661.50525,614.4481,695.29126,559.2923,741.613,498.95966,645.21484,587.5073,668.2951,583.90326,685.25525,597.7389,670.71625,614.5923,337.94196,324.8683,329.51874,333.7259,346.2204,411.0016,416.4048,512.3312,503.97687,529.66675,534.2104,575.4803,581.9874,541.8596,553.18066,596.7035,611.5499,0.97516364,0.8154926,0.9774841,0.19815654,0.9531215,0.97429717,0.9915376,0.8765766,0.9725472,0.8817785,0.96392727,0.60761,0.69512045,0.049872965,0.0720354,0.0061739683,0.0075136423
28,676.6181,675.8735,659.4425,661.5213,614.2368,695.054,559.11945,741.9325,499.22186,646.1634,588.7822,667.17676,582.7859,686.5054,598.98236,671.24255,614.39886,337.78802,324.72693,329.50098,333.6963,346.42188,410.77997,416.39032,511.81427,503.83386,529.4614,533.91943,574.9552,581.6809,540.63983,552.3774,596.3948,611.6391,0.9753767,0.81484157,0.977951,0.19507265,0.95443267,0.974491,0.99162996,0.87691915,0.972962,0.8821548,0.9644656,0.6112845,0.6986551,0.051029563,0.07400927,0.0063479245,0.00774011
29,676.4909,675.5693,659.3583,660.9915,614.2077,694.9521,559.00494,742.073,499.11316,646.3425,588.0354,666.7029,582.3512,686.206,598.60474,670.4009,614.3505,337.87805,324.77228,329.73938,333.62683,346.7605,410.33124,416.29065,511.4273,503.49518,529.7173,533.6791,573.5022,580.34607,536.6953,548.70966,592.6555,608.17456,0.97522914,0.812348,0.97777325,0.19396496,0.9545759,0.97487044,0.9919017,0.8783828,0.9738569,0.8832655,0.9653748,0.6170479,0.7053716,0.053035647,0.077332884,0.0066791475,0.008179396
30,676.38446,675.526,659.55664,660.8045,614.61676,694.9427,558.51764,741.823,499.0807,646.73126,588.44293,666.8683,582.3895,686.0849,599.0608,669.11304,616.52527,337.27954,324.45563,329.04968,333.5434,345.8413,410.7406,415.95197,511.39398,503.13342,529.7133,534.49524,574.2875,580.84485,537.70984,549.14734,593.4485,608.68396,0.9746858,0.80919594,0.9774545,0.1930941,0.95471513,0.97430634,0.99171287,0.8747369,0.9731478,0.8791907,0.96417874,0.6006519,0.69139904,0.04873103,0.07144272,0.0061140954,0.007506907
31,675.83167,675.3072,659.0438,661.15515,614.30115,694.4527,558.30334,741.8651,498.84952,646.6783,587.9653,665.03705,580.6581,684.35315,596.95746,668.7132,614.25037,337.72107,324.7574,329.30115,333.55554,345.64807,410.3806,415.60107,510.89313,502.7574,529.58014,534.0938,574.21027,580.7186,537.8372,549.52356,593.55334,609.3925,0.97558403,0.81748104,0.9780227,0.20070717,0.9541054,0.9745741,0.9917157,0.87618864,0.9730105,0.8813275,0.964203,0.6015438,0.6909392,0.0487341,0.07109082,0.006088048,0.0074507594
32,675.79456,675.0586,659.0194,660.78595,614.4006,694.66693,558.3052,742.2433,498.74048,646.639,589.4175,665.1935,580.62683,685.6058,598.1051,669.98914,615.4475,337.6756,324.64856,329.42865,333.33807,345.95673,410.11078,415.68823,510.83264,502.87347,529.4802,534.5342,574.9693,581.71826,539.00916,550.9836,595.6568,611.7061,0.9745921,0.81160116,0.9770691,0.19752365,0.9527879,0.9739362,0.99139684,0.87553376,0.9724746,0.8810674,0.96374786,0.5967359,0.6853037,0.04726392,0.06874132,0.005852729,0.0071448386
33,675.7585,674.9717,658.95026,660.7813,614.3929,695.0367,558.5432,742.3171,498.85977,646.7183,588.46124,665.549,580.9626,686.4877,598.9794,669.8826,616.3514,337.7843,324.73682,329.64722,333.27594,346.16418,409.85822,415.51343,510.66492,502.48273,529.5505,534.1944,573.7881,580.5358,537.00214,548.88245,593.6189,609.4744,0.9745479,0.8115839,0.9770519,0.19835183,0.95298684,0.9741219,0.99146986,0.8753902,0.9725182,0.8802008,0.96361494,0.597865,0.6866807,0.0480884,0.070041865,0.0060206056,0.0073615015
34,675.5786,674.84753,658.6876,660.9077,614.2301,695.14105,558.6193,742.2108,498.83334,646.5689,588.2376,665.614,580.8747,685.7278,597.3306,669.75146,614.4826,337.89246,324.78662,329.7807,333.24084,346.34155,409.55865,415.43127,510.63672,502.53027,529.3928,534.09595,573.2112,580.01526,535.8952,548.0749,592.7322,608.9843,0.9750639,0.81679887,0.97738683,0.20304322,0.9528221,0.9742379,0.9914305,0.87553406,0.9721178,0.88014287,0.9630729,0.59586716,0.68399817,0.04794708,0.06942764,0.00602898,0.0073420107
35,675.5651,674.7247,658.77234,660.59515,614.41504,695.0065,558.7034,742.3512,498.7445,646.62646,587.5521,665.32117,580.733,685.2163,597.225,669.2308,614.3214,337.89734,324.84094,329.8589,333.2943,346.4505,409.52832,415.41882,510.50854,502.25073,529.4559,533.8184,573.83215,580.6118,536.9774,549.1732,593.18665,609.4927,0.97458565,0.8138341,0.97690684,0.20181113,0.9521051,0.97384226,0.99132085,0.8749229,0.9720546,0.8796502,0.96297956,0.5910469,0.67999494,0.046111256,0.06693351,0.00574404,0.0070045292
36,675.47156,674.4368,658.6521,659.93933,614.0555,694.61426,558.2283,741.96515,498.28906,646.58435,587.78156,664.6695,579.93604,684.0084,595.02374,668.32776,612.1011,337.73145,324.6411,329.77045,333.0874,346.51807,409.5511,415.5691,510.27502,502.06122,528.9984,533.71313,574.23364,581.0072,537.4668,549.6126,594.334,610.41205,0.9741709,0.8090225,0.97671366,0.1959551,0.9525007,0.97354126,0.99123776,0.8750777,0.9722797,0.880512,0.96342564,0.59046304,0.67961806,0.045669794,0.06624773,0.005648285,0.006873697
37,674.28955,675.04364,657.0742,662.1835,611.7548,698.86066,556.0254,742.7808,501.2431,645.0935,587.18756,667.34937,575.9262,685.24976,588.42426,647.3147,591.9481,338.19556,324.3421,329.50128,330.99,344.435,406.5683,415.06488,506.09583,501.33008,527.6655,528.6499,570.5093,577.36487,536.2936,547.5022,585.98553,601.17365,0.96870387,0.83216774,0.9658391,0.2816262,0.91162467,0.9678252,0.9884096,0.84574616,0.9554787,0.83744216,0.937052,0.5799389,0.65771747,0.05137801,0.07135102,0.007378429,0.009060681
38,674.16003,675.0681,656.713,662.5822,611.29,698.8898,556.09357,742.47943,501.2908,645.2024,586.0896,667.48083,575.9287,684.9311,587.19385,648.05475,590.3432,338.54193,324.6563,329.8636,331.33118,344.9178,406.61145,415.1621,506.25525,501.4041,527.48456,528.7036,569.85895,576.7393,535.39795,546.8834,584.7208,600.31396,0.9698489,0.8379973,0.96702945,0.28505123,0.91308784,0.96846604,0.98856163,0.8479383,0.95562434,0.8394183,0.9372809,0.58592385,0.6622723,0.05307421,0.07322219,0.0076562166,0.009356648
39,674.07623,674.95996,656.6976,662.26855,611.2831,698.4993,555.91864,742.5897,501.08032,644.9408,586.6016,666.73694,575.3466,684.243,587.2198,647.5742,589.966,338.17474,324.37787,329.44006,331.3758,344.67816,407.01587,415.3319,506.57733,501.7682,527.85876,529.2867,571.2179,577.9487,537.3888,548.47314,586.4771,601.4877,0.9698335,0.83739424,0.9670739,0.28415206,0.9132526,0.9682083,0.98851585,0.84698194,0.9556763,0.8388438,0.93734664,0.580218,0.65754616,0.050817102,0.070399255,0.0072468817,0.0088787675
40,674.0449,674.8652,656.7437,662.1043,611.4248,698.3539,555.95386,742.1448,500.94824,644.24493,586.49023,666.8988,575.71643,684.98376,588.7059,647.51636,591.52075,337.84192,324.04755,329.12177,330.96326,344.2661,406.7456,415.10327,506.35895,501.59216,527.61096,528.8323,571.4928,578.3058,537.7105,548.8584,586.00244,601.08374,0.96911705,0.83314115,0.9663504,0.28055945,0.9126872,0.9678608,0.98853016,0.8461343,0.95613843,0.8383038,0.9379902,0.5781765,0.6570243,0.049847007,0.06957644,0.007079184,0.008720905
41,674.0075,674.8817,656.7812,662.1111,611.47375,698.2446,555.72974,741.92725,500.6546,643.8328,585.66956,666.27,575.1468,684.1685,588.2955,646.2444,591.7639,337.95685,324.17725,329.17438,331.04236,344.15234,406.82764,415.11377,506.0451,501.36853,527.31396,528.34564,571.4899,578.22327,537.7477,548.773,586.0857,601.0375,0.9693506,0.8345312,0.96660805,0.28250396,0.91319335,0.96815526,0.98856443,0.84639496,0.95584,0.8383191,0.9375878,0.5778726,0.6560457,0.049874395,0.06941122,0.0070869923,0.008709788
42,674.05536,674.90564,656.86273,661.8423,611.25824,697.9218,555.48645,742.0586,501.00958,644.3702,586.99536,666.5605,575.52026,684.3502,588.80273,646.3761,592.41016,337.79962,324.0912,328.96454,331.02332,343.85046,406.62738,414.91138,505.84583,501.74573,527.47986,528.83276,571.15936,577.86584,536.4999,547.13245,585.0337,599.202,0.9691233,0.8315866,0.9666477,0.27722585,0.9143417,0.9680004,0.9886644,0.8455372,0.95646465,0.8376969,0.93832535,0.57729214,0.6569808,0.05020511,0.07027146,0.007192999,0.008873999
43,673.58704,674.5244,656.39746,661.7836,610.9793,697.9968,555.42487,742.29407,500.8113,644.4049,586.5894,666.9164,575.8368,685.1339,589.50464,647.60974,593.62665,338.05298,324.32513,329.20044,331.086,343.90192,406.54358,414.74017,505.8407,501.48645,527.2473,528.5591,570.6616,577.3559,535.9441,546.55475,584.27625,598.5743,0.96951497,0.83400047,0.96689904,0.28123397,0.9142105,0.9683489,0.9889078,0.8464953,0.9572837,0.83896387,0.93937886,0.5812275,0.66180956,0.050994277,0.07177463,0.00729692,0.009050518
44,674.00867,674.83734,656.7446,661.96,611.3516,698.05383,555.61505,742.0898,501.05978,644.76465,586.2977,667.3262,576.28625,686.0943,589.99744,648.265,593.67773,337.32227,323.6911,328.63214,330.86963,343.8952,406.57733,415.0207,505.4958,501.1604,527.2637,528.0951,568.8553,575.8417,531.3108,542.81824,579.35223,594.89343,0.96986604,0.8349472,0.9670447,0.28221977,0.91491544,0.9693208,0.98929024,0.8494037,0.9580754,0.8406737,0.9401388,0.59501535,0.67429966,0.055787206,0.07820207,0.00817287,0.010115266
45,674.25085,675.0889,657.0445,661.984,611.48596,697.8132,555.416,742.13837,501.0429,644.3048,587.0212,667.22125,576.18494,685.82385,589.8939,648.449,593.4852,337.19446,323.61603,328.41748,330.98395,343.7146,406.67505,415.24127,505.27795,501.64557,527.65796,528.8098,569.59,576.6293,533.29425,544.7992,581.289,596.66486,0.96984756,0.8337765,0.96716595,0.27949423,0.9155127,0.9690845,0.98931205,0.8489605,0.9584166,0.8407041,0.94058967,0.5940622,0.6741763,0.054653376,0.076880306,0.007913679,0.009814054
46,673.7733,674.8853,656.13586,662.7464,610.61804,698.07764,555.8088,742.0537,500.60095,644.7219,586.45465,666.6041,575.5726,685.9905,590.167,649.55304,592.6031,337.35913,323.44897,328.58252,330.42065,343.87012,406.30432,415.18512,505.6145,501.90344,527.18353,527.89996,570.3913,577.56866,535.4407,547.2075,582.73975,598.1363,0.9715377,0.84411824,0.96897984,0.28786045,0.9163439,0.9690914,0.98910296,0.84800833,0.95723903,0.841054,0.9398165,0.5841319,0.66340315,0.051599145,0.07234821,0.0073830783,0.0091276765
47,673.54944,674.82574,655.9377,662.983,610.6168,698.1059,555.80566,742.0291,500.29553,643.7783,585.9,665.7805,574.7062,683.8137,588.21423,648.2207,591.05505,337.6352,323.70868,328.74622,330.6427,343.9002,406.69678,415.19067,506.04712,501.64325,526.76416,527.7184,572.3626,579.2761,537.9741,549.57635,584.7755,600.3268,0.97151434,0.8470467,0.9686502,0.29402637,0.9137187,0.96850044,0.9885665,0.84703684,0.9552294,0.84099793,0.9377327,0.57172155,0.6490184,0.04815507,0.066755384,0.0068134367,0.008349299
